SKU,Name,Current Category,Suggested Category,Confidence,Reason
1000008,Minnie Mouse Toddler Blue Denim Vest Jacket Hoodie เสื้อแจ็คเก็ตมินนี่เม้าส์ยีนส์,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
1000004,Jersey Dress Flowers ชุดกระโปรงลายดอกไม้เล็ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเดรส,92,ชื่อสินค้าคือเดรสหรือชุดกระโปรง
1000043,Gap Fit kid Fit Hoodie เสื้อกันหนาวแขนยาวแก๊ป,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
1000005,Bow Mini Dress ชุดกระโปรงติดโบว์ด้านหน้า,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเดรส,92,ชื่อสินค้าคือเดรสหรือชุดกระโปรง
1000011,Flowers Shirt เสื้อคอวีลายดอกไม้,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,90,ชื่อสินค้าคือเสื้อ
1000016,Flowers Dress for kid ชุดกระโปรงลายใบไม้และดอกไม้,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเดรส,92,ชื่อสินค้าคือเดรสหรือชุดกระโปรง
1000032,Table Leggings In Blue เลคกิ้งลายตาราง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือเลกกิ้ง จัดเป็นกางเกงเด็ก
1000001,Rainbow Skirt One Piece Suit ชุดว่ายน้ำกระโปรงสายรุ้ง,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดว่ายน้ำเด็ก,95,ชื่อสินค้าคือชุดว่ายน้ำ
1000018,Short Sleeve Dress Pink shorts เดรสแขนสั้น กางเกงขาสั้นสีชมพู,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > ชุดเดรส,92,ชื่อสินค้าคือเดรสหรือชุดกระโปรง
1000072,TRACK SUIT ชุดวอร์ม,สินค้าและอุปกรณ์สำหรับเด็ก,สินค้าและอุปกรณ์สำหรับเด็ก,25,ชื่อสินค้าไม่ระบุชนิดชัดเจน จึงยังไม่ย้ายออกจากหมวดปัจจุบัน
1000025,Ultra Light Down เสื้อกั๊ก,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อแจ็คเก็ตและฮู้ด,90,ชื่อสินค้าคือแจ็คเก็ต/ฮู้ด/เสื้อกันหนาว
